workload_id,teacher_id,date,status,teaching_hours,num_classes,country
NGA_TCH_00002467_WL_007,NGA_TCH_00002467,2025-04-28 23:15:44.916439,Absent,0.0,0.0,Nigeria
NGA_TCH_00002154_WL_026,NGA_TCH_00002154,2025-07-04 23:15:43.324540,Present,8.0,2.0,Nigeria
NGA_TCH_00002052_WL_014,NGA_TCH_00002052,2025-07-13 23:15:42.893236,Absent,0.0,0.0,
NGA_TCH_00001973_WL_004,NGA_TCH_00001973,2025-10-09 23:15:42.520983,Present,6.0,5.0,Nigeria
NGA_TCH_00000106_WL_022,NGA_TCH_00000106,2025-08-30 23:15:34.573922,Present,8.0,1.0,Nigeria
NGA_TCH_00001784_WL_016,NGA_TCH_00001784,2025-06-12 23:15:41.657198,Present,4.0,1.0,Nigeria
NGA_TCH_00001592_WL_003,NGA_TCH_00001592,2025-08-08 23:15:40.883208,Present,4.0,2.0,Nigeria
NGA_TCH_00001716_WL_016,NGA_TCH_00001716,2025-06-15 23:15:41.389169,Present,4.0,,Nigeria
NGA_TCH_00001017_WL_015,NGA_TCH_00001017,2025-05-18 23:15:38.446908,Present,3.0,1.0,Nigeria
NGA_TCH_00000708_WL_011,NGA_TCH_00000708,2025-05-16 23:15:37.089883,Present,,3.0,Nigeria
NGA_TCH_00002719_WL_013,NGA_TCH_00002719,2025-10-09 23:15:46.002210,Present,6.0,3.0,Nigeria
NGA_TCH_00001836_WL_033,NGA_TCH_00001836,2025-07-02 23:15:41.859616,Present,3.0,3.0,Nigeria
NGA_TCH_00001647_WL_012,NGA_TCH_00001647,2025-08-31 23:15:41.103791,Present,7.0,3.0,Nigeria
NGA_TCH_00000583_WL_006,NGA_TCH_00000583,2025-10-04 23:15:36.580083,Present,2.0,1.0,Nigeria
NGA_TCH_00001731_WL_009,NGA_TCH_00001731,2025-09-17 23:15:41.448894,Present,6.0,1.0,Nigeria
NGA_TCH_00002582_WL_001,NGA_TCH_00002582,2025-09-26 23:15:45.446074,Present,4.0,4.0,Nigeria
NGA_TCH_00000883_WL_021,NGA_TCH_00000883,2025-05-23 23:15:37.892089,Present,4.0,0.0,Nigeria
NGA_TCH_00000571_WL_013,NGA_TCH_00000571,2025-07-17 23:15:36.532246,Absent,0.0,0.0,Nigeria
NGA_TCH_00000859_WL_026,NGA_TCH_00000859,2025-06-07 23:15:37.763481,Present,5.0,3.0,Nigeria
NGA_TCH_00000519_WL_003,NGA_TCH_00000519,2025-08-27 23:15:36.320443,Present,1.0,2.0,Nigeria
NGA_TCH_00002828_WL_003,NGA_TCH_00002828,2025-07-05 23:15:46.796678,Present,4.0,2.0,Nigeria
NGA_TCH_00000174_WL_021,NGA_TCH_00000174,2025-10-19 23:15:34.901562,Present,7.0,3.0,Nigeria
NGA_TCH_00000822_WL_001,NGA_TCH_00000822,2025-10-03 23:15:37.536161,Present,0.0,1.0,Nigeria
NGA_TCH_00001046_WL_002,NGA_TCH_00001046,2025-05-30 23:15:38.570603,Present,1.0,0.0,Nigeria
NGA_TCH_00000283_WL_031,NGA_TCH_00000283,2025-10-05 23:15:35.348105,Present,5.0,4.0,Nigeria
NGA_TCH_00001892_WL_037,NGA_TCH_00001892,2025-08-13 23:15:42.121073,Present,0.0,5.0,Nigeria
NGA_TCH_00001775_WL_007,NGA_TCH_00001775,2025-09-03 23:15:41.619833,Present,6.0,1.0,Nigeria
NGA_TCH_00002143_WL_013,NGA_TCH_00002143,2025-10-13 23:15:43.280610,Present,3.0,3.0,Nigeria
NGA_TCH_00001659_WL_025,NGA_TCH_00001659,2025-07-24 23:15:41.154739,Present,3.0,2.0,Nigeria
NGA_TCH_00000966_WL_030,NGA_TCH_00000966,2025-08-18 23:15:38.240885,Present,1.0,4.0,Nigeria
NGA_TCH_00000531_WL_044,NGA_TCH_00000531,2025-06-24 23:15:36.377524,Present,6.0,4.0,Nigeria
NGA_TCH_00000088_WL_021,NGA_TCH_00000088,2025-08-20 23:15:34.495149,Present,3.0,1.0,Nigeria
NGA_TCH_00002749_WL_018,NGA_TCH_00002749,2025-07-19 23:15:46.136312,Present,7.0,1.0,Nigeria
NGA_TCH_00000325_WL_023,NGA_TCH_00000325,2025-09-16 23:15:35.528328,Present,2.0,0.0,Nigeria
NGA_TCH_00001290_WL_016,NGA_TCH_00001290,2025-08-04 23:15:39.581210,Present,2.0,0.0,Nigeria
NGA_TCH_00000467_WL_013,NGA_TCH_00000467,2025-05-16 23:15:36.100280,Present,8.0,0.0,Nigeria
NGA_TCH_00002258_WL_006,NGA_TCH_00002258,2025-05-07 23:15:43.931339,Present,4.0,5.0,Nigeria
NGA_TCH_00002295_WL_013,NGA_TCH_00002295,2025-06-10 23:15:44.143197,Present,2.0,0.0,Nigeria
NGA_TCH_00001199_WL_008,NGA_TCH_00001199,2025-08-11 23:15:39.202193,Absent,0.0,0.0,Nigeria
NGA_TCH_00001171_WL_002,NGA_TCH_00001171,2025-07-10 23:15:39.087904,Absent,0.0,0.0,Nigeria
NGA_TCH_00000883_WL_008,NGA_TCH_00000883,2025-10-05 23:15:37.889353,Present,8.0,0.0,Nigeria
NGA_TCH_00000508_WL_001,NGA_TCH_00000508,2025-04-25 23:15:36.275385,Present,3.0,5.0,Nigeria
NGA_TCH_00002776_WL_024,NGA_TCH_00002776,2025-05-15 23:15:46.353203,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000004_WL_000,NGA_TCH_00000004,2025-07-15 23:15:34.149796,Present,1.0,0.0,Nigeria
NGA_TCH_00000194_WL_037,NGA_TCH_00000194,2025-06-22 23:15:34.976930,Present,7.0,5.0,Nigeria
NGA_TCH_00002193_WL_023,NGA_TCH_00002193,2025-09-19 23:15:43.504135,Present,4.0,4.0,Nigeria
NGA_TCH_00002280_WL_010,NGA_TCH_00002280,2025-05-22 23:15:44.063884,Present,4.0,1.0,Nigeria
NGA_TCH_00001801_WL_019,NGA_TCH_00001801,2025-05-15 23:15:41.728233,Present,2.0,4.0,Nigeria
NGA_TCH_00001704_WL_024,NGA_TCH_00001704,2025-06-22 23:15:41.339345,Present,7.0,5.0,Nigeria
NGA_TCH_00001974_WL_004,NGA_TCH_00001974,2025-07-22 23:15:42.527958,Present,3.0,3.0,Nigeria
NGA_TCH_00000154_WL_027,NGA_TCH_00000154,2025-09-16 23:15:34.815786,Present,8.0,5.0,Nigeria
NGA_TCH_00002765_WL_031,NGA_TCH_00002765,2025-04-25 23:15:46.211521,Present,8.0,3.0,Nigeria
NGA_TCH_00001441_WL_005,NGA_TCH_00001441,2025-04-30 23:15:40.260249,Present,6.0,,Nigeria
NGA_TCH_00000215_WL_011,NGA_TCH_00000215,2025-09-26 23:15:35.061376,Present,5.0,4.0,Nigeria
NGA_TCH_00002295_WL_006,NGA_TCH_00002295,2025-06-04 23:15:44.142092,Present,2.0,5.0,Nigeria
NGA_TCH_00001386_WL_005,NGA_TCH_00001386,2025-05-30 23:15:39.956479,Present,7.0,0.0,Nigeria
NGA_TCH_00000197_WL_026,NGA_TCH_00000197,2025-09-11 23:15:34.986595,Present,0.0,2.0,Nigeria
NGA_TCH_00000029_WL_002,NGA_TCH_00000029,2025-07-22 23:15:34.258314,Present,8.0,0.0,Nigeria
NGA_TCH_00001506_WL_046,NGA_TCH_00001506,2025-10-09 23:15:40.536980,Present,3.0,2.0,Nigeria
NGA_TCH_00001598_WL_004,NGA_TCH_00001598,2025-06-19 23:15:40.904799,Present,0.0,1.0,Nigeria
NGA_TCH_00002789_WL_018,NGA_TCH_00002789,2025-09-24 23:15:46.406478,Present,2.0,3.0,Nigeria
NGA_TCH_00000204_WL_034,NGA_TCH_00000204,2025-07-02 23:15:35.017163,Present,7.0,1.0,Nigeria
NGA_TCH_00002030_WL_026,NGA_TCH_00002030,2025-09-11 23:15:42.795507,Present,6.0,1.0,Nigeria
NGA_TCH_00002175_WL_018,NGA_TCH_00002175,2025-10-21 23:15:43.425030,Present,5.0,5.0,Nigeria
NGA_TCH_00002218_WL_016,NGA_TCH_00002218,2025-06-20 23:15:43.630122,Present,4.0,2.0,Nigeria
NGA_TCH_00002361_WL_001,NGA_TCH_00002361,2025-06-05 23:15:44.437005,Present,3.0,2.0,Nigeria
NGA_TCH_00002398_WL_008,NGA_TCH_00002398,2025-10-19 23:15:44.614234,Present,0.0,1.0,Nigeria
NGA_TCH_00001624_WL_010,NGA_TCH_00001624,2025-09-07 23:15:41.012797,Present,0.0,4.0,Nigeria
NGA_TCH_00000367_WL_029,NGA_TCH_00000367,2025-07-18 23:15:35.694608,Present,5.0,5.0,Nigeria
NGA_TCH_00000416_WL_007,NGA_TCH_00000416,2025-10-07 23:15:35.893511,Present,3.0,0.0,Nigeria
NGA_TCH_00000012_WL_045,NGA_TCH_00000012,2025-08-17 23:15:34.190074,Present,3.0,5.0,Nigeria
NGA_TCH_00000855_WL_011,NGA_TCH_00000855,2025-08-06 23:15:37.724324,Present,1.0,3.0,Nigeria
NGA_TCH_00000555_WL_011,NGA_TCH_00000555,2025-05-05 23:15:36.467307,Present,8.0,3.0,Nigeria
NGA_TCH_00002730_WL_002,NGA_TCH_00002730,2025-09-01 23:15:46.049955,Present,2.0,0.0,Nigeria
NGA_TCH_00000831_WL_024,NGA_TCH_00000831,2025-07-24 23:15:37.569761,Present,8.0,3.0,Nigeria
NGA_TCH_00002376_WL_011,NGA_TCH_00002376,2025-05-24 23:15:44.519275,Present,5.0,3.0,Nigeria
NGA_TCH_00001286_WL_019,NGA_TCH_00001286,2025-08-14 23:15:39.564093,Present,2.0,0.0,Nigeria
NGA_TCH_00001672_WL_027,NGA_TCH_00001672,2025-06-05 23:15:41.207118,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000917_WL_017,NGA_TCH_00000917,2025-07-28 23:15:38.047385,Present,7.0,1.0,Nigeria
NGA_TCH_00001309_WL_030,NGA_TCH_00001309,2025-06-08 23:15:39.653786,Present,7.0,2.0,Nigeria
NGA_TCH_00000524_WL_015,NGA_TCH_00000524,2025-09-20 23:15:36.347595,Present,1.0,,Nigeria
NGA_TCH_00002529_WL_020,NGA_TCH_00002529,2025-09-05 23:15:45.197772,Present,5.0,3.0,Nigeria
NGA_TCH_00002061_WL_023,NGA_TCH_00002061,2025-05-01 23:15:42.939256,Present,7.0,4.0,Nigeria
NGA_TCH_00001930_WL_046,NGA_TCH_00001930,2025-09-16 23:15:42.341809,Present,7.0,1.0,Nigeria
NGA_TCH_00000209_WL_011,NGA_TCH_00000209,2025-09-06 23:15:35.036148,Present,3.0,3.0,Nigeria
NGA_TCH_00002253_WL_004,NGA_TCH_00002253,2025-08-22 23:15:43.906669,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000953_WL_017,NGA_TCH_00000953,2025-10-15 23:15:38.185301,Present,3.0,0.0,Nigeria
NGA_TCH_00001308_WL_023,NGA_TCH_00001308,2025-09-02 23:15:39.650539,Present,0.0,2.0,Nigeria
NGA_TCH_00001613_WL_031,NGA_TCH_00001613,2025-06-29 23:15:40.966818,Present,1.0,5.0,Nigeria
NGA_TCH_00000334_WL_037,NGA_TCH_00000334,2025-10-01 23:15:35.564521,Present,6.0,5.0,Nigeria
NGA_TCH_00002331_WL_004,NGA_TCH_00002331,2025-10-09 23:15:44.298843,Present,6.0,3.0,Nigeria
NGA_TCH_00002849_WL_018,NGA_TCH_00002849,2025-05-07 23:15:46.885901,Present,8.0,1.0,Nigeria
NGA_TCH_00001861_WL_032,NGA_TCH_00001861,2025-08-05 23:15:41.979034,Present,1.0,4.0,Nigeria
NGA_TCH_00001819_WL_008,NGA_TCH_00001819,2025-06-09 23:15:41.798314,Present,3.0,5.0,Nigeria
NGA_TCH_00001481_WL_030,NGA_TCH_00001481,2025-10-02 23:15:40.435946,Absent,0.0,0.0,Nigeria
NGA_TCH_00000902_WL_036,NGA_TCH_00000902,2025-08-12 23:15:37.988180,Present,8.0,4.0,Nigeria
NGA_TCH_00001858_WL_011,NGA_TCH_00001858,2025-06-03 23:15:41.958997,Present,0.0,1.0,Nigeria
NGA_TCH_00000896_WL_032,NGA_TCH_00000896,2025-10-16 23:15:37.960736,Present,1.0,5.0,Nigeria
NGA_TCH_00001902_WL_010,NGA_TCH_00001902,2025-04-27 23:15:42.183509,Present,4.0,0.0,Nigeria
NGA_TCH_00001206_WL_028,NGA_TCH_00001206,2025-06-22 23:15:39.229940,Present,0.0,5.0,Nigeria
NGA_TCH_00001471_WL_010,NGA_TCH_00001471,2025-05-16 23:15:40.397316,Present,3.0,4.0,Nigeria
NGA_TCH_00002830_WL_002,NGA_TCH_00002830,2025-09-25 23:15:46.802851,Present,3.0,5.0,Nigeria
NGA_TCH_00001171_WL_001,NGA_TCH_00001171,2025-07-24 23:15:39.087776,Present,7.0,1.0,Nigeria
NGA_TCH_00000133_WL_005,NGA_TCH_00000133,2025-09-11 23:15:34.681401,Present,3.0,2.0,Nigeria
NGA_TCH_00002532_WL_003,NGA_TCH_00002532,2025-05-29 23:15:45.211845,Present,8.0,5.0,Nigeria
NGA_TCH_00000517_WL_013,NGA_TCH_00000517,2025-05-17 23:15:36.314360,Present,8.0,3.0,Nigeria
NGA_TCH_00000781_WL_030,NGA_TCH_00000781,2025-05-27 23:15:37.375380,Training,0.0,0.0,Nigeria
NGA_TCH_00000244_WL_018,NGA_TCH_00000244,2025-04-30 23:15:35.189959,Present,8.0,5.0,Nigeria
NGA_TCH_00002571_WL_011,NGA_TCH_00002571,2025-09-02 23:15:45.401019,Present,0.0,1.0,Nigeria
NGA_TCH_00001860_WL_048,NGA_TCH_00001860,2025-08-03 23:15:41.972743,Present,6.0,0.0,Nigeria
NGA_TCH_00002667_WL_021,NGA_TCH_00002667,2025-06-06 23:15:45.794023,Present,4.0,4.0,Nigeria
NGA_TCH_00000071_WL_009,NGA_TCH_00000071,2025-09-21 23:15:34.430810,Present,7.0,0.0,Nigeria
NGA_TCH_00002381_WL_029,NGA_TCH_00002381,2025-05-18 23:15:44.540622,Present,1.0,2.0,Nigeria
NGA_TCH_00002244_WL_008,NGA_TCH_00002244,2025-08-22 23:15:43.854024,Training,0.0,0.0,Nigeria
NGA_TCH_00002575_WL_003,NGA_TCH_00002575,2025-08-24 23:15:45.415715,Present,0.0,4.0,Nigeria
NGA_TCH_00000131_WL_002,NGA_TCH_00000131,2025-10-07 23:15:34.672748,Present,8.0,0.0,Nigeria
NGA_TCH_00000170_WL_011,NGA_TCH_00000170,2025-06-23 23:15:34.882057,Present,6.0,3.0,Nigeria
NGA_TCH_00001919_WL_004,NGA_TCH_00001919,2025-06-10 23:15:42.283226,Training,0.0,0.0,Nigeria
NGA_TCH_00000322_WL_025,NGA_TCH_00000322,2025-08-31 23:15:35.514081,Present,4.0,4.0,Nigeria
NGA_TCH_00002109_WL_018,NGA_TCH_00002109,2025-09-16 23:15:43.152915,Present,5.0,1.0,Nigeria
NGA_TCH_00002453_WL_002,NGA_TCH_00002453,2025-07-10 23:15:44.848951,Present,2.0,5.0,Nigeria
NGA_TCH_00000456_WL_014,NGA_TCH_00000456,2025-10-21 23:15:36.055187,Present,1.0,3.0,Nigeria
NGA_TCH_00002139_WL_007,NGA_TCH_00002139,2025-08-04 23:15:43.265330,Present,0.0,0.0,Nigeria
NGA_TCH_00000324_WL_020,NGA_TCH_00000324,2025-08-15 23:15:35.523406,Training,0.0,0.0,Nigeria
NGA_TCH_00000204_WL_023,NGA_TCH_00000204,2025-08-15 23:15:35.016112,Present,0.0,2.0,Nigeria
NGA_TCH_00000967_WL_022,NGA_TCH_00000967,2025-10-08 23:15:38.244024,Present,0.0,1.0,Nigeria
NGA_TCH_00001937_WL_018,NGA_TCH_00001937,2025-07-11 23:15:42.371871,Present,3.0,1.0,Nigeria
NGA_TCH_00000642_WL_023,NGA_TCH_00000642,2025-06-24 23:15:36.824856,Present,4.0,0.0,Nigeria
NGA_TCH_00002035_WL_038,NGA_TCH_00002035,2025-08-27 23:15:42.820263,Present,3.0,0.0,Nigeria
NGA_TCH_00000932_WL_018,NGA_TCH_00000932,2025-06-17 23:15:38.105860,Training,0.0,0.0,Nigeria
NGA_TCH_00000837_WL_021,NGA_TCH_00000837,2025-09-27 23:15:37.593368,Present,1.0,4.0,Nigeria
NGA_TCH_00002310_WL_022,NGA_TCH_00002310,2025-10-16 23:15:44.206322,Present,3.0,1.0,Nigeria
NGA_TCH_00000925_WL_017,NGA_TCH_00000925,2025-06-30 23:15:38.081021,Present,1.0,0.0,Nigeria
NGA_TCH_00000396_WL_048,NGA_TCH_00000396,2025-05-14 23:15:35.805909,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002468_WL_006,NGA_TCH_00002468,2025-06-07 23:15:44.919209,Present,3.0,,Nigeria
NGA_TCH_00000634_WL_023,NGA_TCH_00000634,2025-05-03 23:15:36.793729,Present,0.0,3.0,Nigeria
NGA_TCH_00001574_WL_001,NGA_TCH_00001574,2025-08-22 23:15:40.806640,Present,6.0,3.0,Nigeria
NGA_TCH_00001428_WL_018,NGA_TCH_00001428,2025-05-01 23:15:40.136986,Absent,0.0,0.0,Nigeria
NGA_TCH_00002157_WL_017,NGA_TCH_00002157,2025-07-16 23:15:43.337832,Present,8.0,,Nigeria
NGA_TCH_00001131_WL_022,NGA_TCH_00001131,2025-06-19 23:15:38.915867,Present,6.0,2.0,Nigeria
NGA_TCH_00002015_WL_016,NGA_TCH_00002015,2025-07-29 23:15:42.727199,Present,5.0,1.0,Nigeria
NGA_TCH_00000376_WL_030,NGA_TCH_00000376,2025-08-24 23:15:35.731959,Present,6.0,0.0,Nigeria
NGA_TCH_00000231_WL_016,NGA_TCH_00000231,2025-06-16 23:15:35.128192,Present,7.0,5.0,Nigeria
NGA_TCH_00002486_WL_020,NGA_TCH_00002486,2025-06-16 23:15:45.011774,Present,3.0,3.0,Nigeria
NGA_TCH_00001876_WL_020,NGA_TCH_00001876,2025-09-09 23:15:42.048839,Present,0.0,2.0,Nigeria
NGA_TCH_00001935_WL_011,NGA_TCH_00001935,2025-06-21 23:15:42.364220,Present,1.0,4.0,Nigeria
NGA_TCH_00000582_WL_036,NGA_TCH_00000582,2025-06-10 23:15:36.579267,Present,4.0,5.0,Nigeria
NGA_TCH_00002210_WL_003,NGA_TCH_00002210,2025-09-25 23:15:43.583697,Absent,0.0,0.0,Nigeria
NGA_TCH_00000028_WL_013,NGA_TCH_00000028,2025-06-21 23:15:34.254881,Present,6.0,3.0,Nigeria
NGA_TCH_00001027_WL_022,NGA_TCH_00001027,2025-09-09 23:15:38.494624,Present,8.0,2.0,Nigeria
NGA_TCH_00002469_WL_040,NGA_TCH_00002469,2025-07-30 23:15:44.928513,Present,,3.0,Nigeria
NGA_TCH_00002322_WL_023,NGA_TCH_00002322,2025-10-11 23:15:44.258436,Present,0.0,,Nigeria
NGA_TCH_00000818_WL_030,NGA_TCH_00000818,2025-07-29 23:15:37.522874,Present,5.0,0.0,Nigeria
NGA_TCH_00001019_WL_017,NGA_TCH_00001019,2025-06-08 23:15:38.457207,Present,5.0,1.0,Nigeria
NGA_TCH_00002092_WL_010,NGA_TCH_00002092,2025-07-09 23:15:43.072116,Present,5.0,0.0,Nigeria
NGA_TCH_00000817_WL_046,NGA_TCH_00000817,2025-07-31 23:15:37.519568,Present,3.0,4.0,Nigeria
NGA_TCH_00001929_WL_007,NGA_TCH_00001929,2025-09-28 23:15:42.331685,Present,0.0,2.0,Nigeria
NGA_TCH_00002394_WL_028,NGA_TCH_00002394,2025-08-07 23:15:44.600098,Present,0.0,0.0,Nigeria
NGA_TCH_00000695_WL_025,NGA_TCH_00000695,2025-09-06 23:15:37.034810,Present,4.0,0.0,Nigeria
NGA_TCH_00002013_WL_007,NGA_TCH_00002013,2025-06-04 23:15:42.717969,Present,8.0,5.0,Nigeria
NGA_TCH_00002839_WL_022,NGA_TCH_00002839,2025-06-20 23:15:46.845086,Present,1.0,3.0,Nigeria
NGA_TCH_00001330_WL_014,NGA_TCH_00001330,2025-05-12 23:15:39.732886,Present,5.0,5.0,Nigeria
NGA_TCH_00002033_WL_016,NGA_TCH_00002033,2025-07-07 23:15:42.808509,Present,3.0,5.0,Nigeria
NGA_TCH_00002202_WL_021,NGA_TCH_00002202,2025-06-30 23:15:43.547074,Present,8.0,4.0,Nigeria
NGA_TCH_00002525_WL_003,NGA_TCH_00002525,2025-05-30 23:15:45.179290,Present,2.0,5.0,Nigeria
NGA_TCH_00000819_WL_034,NGA_TCH_00000819,2025-05-12 23:15:37.527556,Present,3.0,2.0,
NGA_TCH_00001304_WL_025,NGA_TCH_00001304,2025-06-28 23:15:39.637692,Present,1.0,1.0,Nigeria
NGA_TCH_00000188_WL_018,NGA_TCH_00000188,2025-05-11 23:15:34.953919,Present,0.0,3.0,Nigeria
NGA_TCH_00000746_WL_046,NGA_TCH_00000746,2025-09-14 23:15:37.238062,Present,6.0,3.0,Nigeria
NGA_TCH_00000390_WL_005,NGA_TCH_00000390,2025-09-16 23:15:35.780614,Present,5.0,3.0,Nigeria
NGA_TCH_00001277_WL_004,NGA_TCH_00001277,2025-04-25 23:15:39.523168,Present,8.0,3.0,Nigeria
NGA_TCH_00001697_WL_008,NGA_TCH_00001697,2025-08-25 23:15:41.310910,Present,6.0,1.0,Nigeria
NGA_TCH_00001466_WL_041,NGA_TCH_00001466,2025-05-10 23:15:40.379384,Present,0.0,5.0,Nigeria
NGA_TCH_00001554_WL_010,NGA_TCH_00001554,2025-05-01 23:15:40.724336,Training,0.0,0.0,Nigeria
NGA_TCH_00001212_WL_003,NGA_TCH_00001212,2025-07-01 23:15:39.253513,Present,0.0,5.0,Nigeria
NGA_TCH_00000876_WL_019,NGA_TCH_00000876,2025-07-12 23:15:37.859880,Present,,0.0,Nigeria
NGA_TCH_00001140_WL_042,NGA_TCH_00001140,2025-05-29 23:15:38.958210,Present,1.0,4.0,Nigeria
NGA_TCH_00000495_WL_017,NGA_TCH_00000495,2025-07-08 23:15:36.222192,Present,7.0,3.0,Nigeria
NGA_TCH_00002361_WL_012,NGA_TCH_00002361,2025-06-08 23:15:44.438226,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001193_WL_029,NGA_TCH_00001193,2025-06-11 23:15:39.178158,Present,1.0,0.0,Nigeria
NGA_TCH_00001847_WL_010,NGA_TCH_00001847,2025-08-16 23:15:41.905375,Present,8.0,5.0,Nigeria
NGA_TCH_00000120_WL_004,NGA_TCH_00000120,2025-08-19 23:15:34.632666,Present,7.0,4.0,Nigeria
NGA_TCH_00001404_WL_037,NGA_TCH_00001404,2025-05-12 23:15:40.041188,Absent,0.0,0.0,Nigeria
NGA_TCH_00000206_WL_022,NGA_TCH_00000206,2025-07-21 23:15:35.025439,Present,0.0,2.0,Nigeria
NGA_TCH_00000364_WL_018,NGA_TCH_00000364,2025-08-06 23:15:35.681218,Present,5.0,4.0,Nigeria
NGA_TCH_00000954_WL_015,NGA_TCH_00000954,2025-07-02 23:15:38.189688,Present,0.0,3.0,Nigeria
NGA_TCH_00000285_WL_003,NGA_TCH_00000285,2025-06-29 23:15:35.352561,Present,2.0,3.0,Nigeria
NGA_TCH_00002782_WL_006,NGA_TCH_00002782,2025-09-16 23:15:46.373492,Present,0.0,1.0,Nigeria
NGA_TCH_00000397_WL_032,NGA_TCH_00000397,2025-08-04 23:15:35.810224,Present,3.0,2.0,Nigeria
NGA_TCH_00000528_WL_010,NGA_TCH_00000528,2025-07-15 23:15:36.364927,Present,2.0,5.0,
NGA_TCH_00000241_WL_003,NGA_TCH_00000241,2025-09-16 23:15:35.176123,Present,7.0,1.0,Nigeria
NGA_TCH_00002525_WL_020,NGA_TCH_00002525,2025-10-10 23:15:45.180949,Present,0.0,0.0,Nigeria
NGA_TCH_00002408_WL_009,NGA_TCH_00002408,2025-06-14 23:15:44.660281,Present,4.0,5.0,Nigeria
NGA_TCH_00002781_WL_043,NGA_TCH_00002781,2025-07-23 23:15:46.372496,Present,5.0,5.0,Nigeria
NGA_TCH_00000116_WL_008,NGA_TCH_00000116,2025-07-07 23:15:34.617444,Present,3.0,3.0,Nigeria
NGA_TCH_00001645_WL_017,NGA_TCH_00001645,2025-07-03 23:15:41.097412,Present,3.0,2.0,Nigeria
NGA_TCH_00002336_WL_004,NGA_TCH_00002336,2025-08-06 23:15:44.318139,Present,5.0,4.0,Nigeria
NGA_TCH_00000328_WL_007,NGA_TCH_00000328,2025-04-26 23:15:35.538341,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002192_WL_040,NGA_TCH_00002192,2025-05-16 23:15:43.500692,Present,1.0,0.0,Nigeria
NGA_TCH_00002281_WL_006,NGA_TCH_00002281,2025-05-17 23:15:44.066387,Present,4.0,,Nigeria
NGA_TCH_00000074_WL_038,NGA_TCH_00000074,2025-10-14 23:15:34.446285,Present,,5.0,Nigeria
NGA_TCH_00002518_WL_022,NGA_TCH_00002518,2025-10-05 23:15:45.147784,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000126_WL_007,NGA_TCH_00000126,2025-09-04 23:15:34.653823,Present,2.0,5.0,Nigeria
NGA_TCH_00001157_WL_006,NGA_TCH_00001157,2025-06-03 23:15:39.035634,Present,2.0,0.0,Nigeria
NGA_TCH_00002804_WL_005,NGA_TCH_00002804,2025-06-20 23:15:46.654570,Present,8.0,3.0,Nigeria
NGA_TCH_00000402_WL_037,NGA_TCH_00000402,2025-04-25 23:15:35.834444,Present,4.0,3.0,Nigeria
NGA_TCH_00000864_WL_013,NGA_TCH_00000864,2025-07-19 23:15:37.794788,Present,8.0,1.0,Nigeria
NGA_TCH_00001212_WL_031,NGA_TCH_00001212,2025-08-02 23:15:39.256311,Present,4.0,2.0,Nigeria
NGA_TCH_00002475_WL_003,NGA_TCH_00002475,2025-08-29 23:15:44.950163,Present,5.0,3.0,Nigeria
NGA_TCH_00000652_WL_039,NGA_TCH_00000652,2025-10-21 23:15:36.864361,Present,4.0,4.0,Nigeria
NGA_TCH_00001790_WL_012,NGA_TCH_00001790,2025-06-30 23:15:41.680399,Present,2.0,5.0,Nigeria
NGA_TCH_00001962_WL_030,NGA_TCH_00001962,2025-08-26 23:15:42.476383,Present,2.0,5.0,Nigeria
NGA_TCH_00000929_WL_003,NGA_TCH_00000929,2025-10-12 23:15:38.094546,Present,2.0,1.0,Nigeria
NGA_TCH_00000197_WL_010,NGA_TCH_00000197,2025-08-21 23:15:34.984786,Present,6.0,3.0,Nigeria
NGA_TCH_00002797_WL_038,NGA_TCH_00002797,2025-05-17 23:15:46.602968,Present,2.0,4.0,Nigeria
NGA_TCH_00002319_WL_000,NGA_TCH_00002319,2025-06-25 23:15:44.245300,Present,1.0,4.0,Nigeria
NGA_TCH_00002257_WL_010,NGA_TCH_00002257,2025-07-01 23:15:43.928451,Present,5.0,2.0,Nigeria
NGA_TCH_00002117_WL_021,NGA_TCH_00002117,2025-09-04 23:15:43.185673,Present,0.0,2.0,Nigeria
NGA_TCH_00001274_WL_037,NGA_TCH_00001274,2025-06-02 23:15:39.512352,Present,0.0,5.0,Nigeria
NGA_TCH_00001661_WL_022,NGA_TCH_00001661,2025-09-04 23:15:41.164000,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000660_WL_011,NGA_TCH_00000660,2025-06-16 23:15:36.891640,Present,4.0,2.0,Nigeria
NGA_TCH_00002656_WL_018,NGA_TCH_00002656,2025-10-18 23:15:45.749955,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001922_WL_031,NGA_TCH_00001922,2025-06-11 23:15:42.297931,Present,7.0,1.0,Nigeria
NGA_TCH_00001888_WL_018,NGA_TCH_00001888,2025-07-24 23:15:42.101914,Present,1.0,,Nigeria
NGA_TCH_00000659_WL_022,NGA_TCH_00000659,2025-06-16 23:15:36.888560,On Leave,0.0,0.0,Nigeria
